id,zodiac,total,money,health,love
38,사수자리,65,88,74,50
38,염소자리,63,62,69,57
38,물병자리,86,54,54,50
38,물고기자리,82,62,76,59
39,쥐띠,85,95,54,63
39,소띠,71,60,96,80
39,호랑이띠,86,83,89,52
39,토끼띠,84,51,58,59
39,용띠,55,70,71,93
39,뱀띠,94,69,71,68
39,말띠,76,72,91,78
39,양띠,63,64,70,78
39,원숭이띠,67,75,70,51
39,닭띠,80,65,68,87
39,개띠,95,76,86,90
39,돼지띠,70,65,74,57
39,양자리,80,68,57,99
39,황소자리,91,57,87,74
39,쌍둥이자리,66,88,99,75
39,게자리,56,91,79,85
39,사자자리,68,73,68,93
39,처녀자리,59,97,76,83
39,천칭자리,86,53,90,59
39,전갈자리,70,61,92,49
39,사수자리,82,95,74,44
39,염소자리,83,83,80,77
39,물병자리,80,79,82,99
39,물고기자리,81,79,52,90
40,쥐띠,78,89,84,78
40,소띠,95,50,56,89
40,호랑이띠,70,87,92,62
40,토끼띠,65,86,89,42
40,용띠,91,86,93,81
40,뱀띠,80,93,71,90
40,말띠,82,51,50,46
40,양띠,71,59,82,87
40,원숭이띠,88,80,87,84
40,닭띠,91,59,78,63
40,개띠,80,74,99,83
40,돼지띠,92,89,82,49
40,양자리,77,46,80,46
40,황소자리,73,71,55,47
40,쌍둥이자리,64,67,69,61
40,게자리,84,95,63,73
40,사자자리,85,67,80,46
40,처녀자리,83,91,94,68
40,천칭자리,75,49,69,42
40,전갈자리,62,46,71,81
40,사수자리,61,88,60,99
40,염소자리,70,78,61,75
40,물병자리,65,66,85,67
40,물고기자리,84,59,75,80
41,쥐띠,66,56,90,82
41,소띠,82,70,51,87
41,호랑이띠,94,57,78,77
41,토끼띠,82,69,50,85
41,용띠,68,58,67,88
41,뱀띠,59,81,56,91
41,말띠,89,56,73,60
41,양띠,67,74,57,56
41,원숭이띠,97,76,83,80
41,닭띠,75,83,74,79
41,개띠,80,82,57,62
41,돼지띠,77,99,79,79
41,양자리,66,97,93,85
41,황소자리,74,84,87,45
41,쌍둥이자리,98,53,70,47
41,게자리,70,64,57,51
41,사자자리,78,89,59,72
41,처녀자리,79,71,88,48
41,천칭자리,91,69,77,51
41,전갈자리,86,85,84,84
41,사수자리,96,56,85,50
41,염소자리,86,63,58,51
41,물병자리,75,98,78,79
41,물고기자리,58,67,50,71
42,쥐띠,63,57,74,75
42,소띠,87,86,81,66
42,호랑이띠,98,76,76,85
42,토끼띠,83,76,60,45
42,용띠,91,46,98,54
42,뱀띠,73,47,67,54
42,말띠,89,63,60,89
42,양띠,84,81,97,89
42,원숭이띠,86,80,82,47
42,닭띠,91,52,67,89
42,개띠,89,97,73,74
42,돼지띠,57,93,96,68
42,양자리,89,58,77,46
42,황소자리,96,93,65,59
42,쌍둥이자리,57,73,66,62
42,게자리,60,73,57,89
42,사자자리,70,58,97,77
42,처녀자리,77,90,89,80
42,천칭자리,82,55,89,48
42,전갈자리,68,97,63,91
42,사수자리,58,81,72,74
42,염소자리,72,83,84,50
42,물병자리,75,90,68,58
42,물고기자리,91,62,82,97
43,쥐띠,98,97,56,48
43,소띠,81,48,67,95
43,호랑이띠,96,53,94,95
43,토끼띠,63,60,59,85
43,용띠,75,98,65,88
43,뱀띠,98,70,81,49
43,말띠,91,85,67,80
43,양띠,81,69,78,44
43,원숭이띠,95,95,99,45
43,닭띠,80,77,97,57
43,개띠,78,74,81,60
43,돼지띠,92,45,99,94
43,양자리,60,91,79,80
43,황소자리,97,89,72,94
43,쌍둥이자리,59,95,84,65
43,게자리,68,72,63,71
43,사자자리,72,65,68,61
43,처녀자리,90,81,58,76
43,천칭자리,86,95,71,97
43,전갈자리,98,93,53,42
43,사수자리,61,85,79,41
43,염소자리,62,99,60,68
43,물병자리,84,45,77,52
43,물고기자리,63,86,69,50
44,쥐띠,72,50,91,63
44,소띠,71,50,73,82
44,호랑이띠,96,55,53,65
44,토끼띠,95,64,96,84
44,용띠,69,72,91,45
44,뱀띠,61,45,63,70
44,말띠,59,53,87,54
44,양띠,88,88,78,40
44,원숭이띠,55,89,71,92
44,닭띠,62,72,94,48
44,개띠,85,49,64,64
44,돼지띠,60,91,56,46
44,양자리,75,68,69,48
44,황소자리,79,94,98,95
44,쌍둥이자리,63,86,93,49
44,게자리,59,78,86,40
44,사자자리,94,86,60,68
44,처녀자리,77,91,63,80
44,천칭자리,64,71,89,83
44,전갈자리,83,58,55,97
44,사수자리,61,53,98,47
44,염소자리,92,91,74,62
44,물병자리,82,65,58,55
44,물고기자리,72,86,55,55
45,쥐띠,90,83,88,86
45,소띠,93,63,99,84
45,호랑이띠,56,99,92,96
45,토끼띠,74,58,83,78
45,용띠,87,57,97,65
45,뱀띠,73,86,53,90
45,말띠,70,76,74,47
45,양띠,70,76,90,78
45,원숭이띠,59,78,50,63
45,닭띠,75,53,74,95
45,개띠,91,71,73,74
45,돼지띠,98,56,98,70
45,양자리,59,46,87,44
45,황소자리,55,61,63,42
45,쌍둥이자리,58,95,75,72
45,게자리,73,85,95,72
45,사자자리,81,72,94,65
45,처녀자리,60,85,84,74
45,천칭자리,94,54,67,45
45,전갈자리,74,50,82,98
45,사수자리,68,96,59,74
45,염소자리,75,70,87,80
45,물병자리,96,88,91,44
45,물고기자리,74,89,77,86
46,쥐띠,70,48,65,45
46,소띠,82,52,79,79
46,호랑이띠,93,48,69,82
46,토끼띠,97,92,61,47
46,용띠,55,90,58,84
46,뱀띠,55,55,81,62
46,말띠,88,78,96,56
46,양띠,65,68,58,87
46,원숭이띠,72,91,57,89
46,닭띠,56,66,77,57
46,개띠,88,49,66,85
46,돼지띠,91,85,54,71
46,양자리,84,77,73,43
46,황소자리,86,99,86,50
46,쌍둥이자리,78,55,66,89
46,게자리,61,81,93,86
46,사자자리,62,59,97,72
46,처녀자리,55,47,50,55
46,천칭자리,57,75,73,64
46,전갈자리,64,56,52,75
46,사수자리,96,71,64,60
46,염소자리,70,71,96,60
46,물병자리,72,97,54,76
46,물고기자리,78,52,82,83
47,쥐띠,58,56,64,91
47,소띠,88,47,75,44
47,호랑이띠,84,63,99,94
47,토끼띠,74,65,55,75
47,용띠,84,45,73,52
47,뱀띠,73,81,69,87
47,말띠,94,60,79,63
47,양띠,92,76,99,89
47,원숭이띠,67,91,84,88
47,닭띠,70,54,50,99
47,개띠,81,46,64,74
47,돼지띠,77,85,94,96
47,양자리,55,66,50,88
47,황소자리,97,69,97,86
47,쌍둥이자리,74,51,63,73
47,게자리,70,71,81,43
47,사자자리,64,90,67,45
47,처녀자리,57,59,83,66
47,천칭자리,78,74,97,45
47,전갈자리,92,51,82,48
47,사수자리,95,97,75,44
47,염소자리,92,81,53,67
47,물병자리,97,53,65,58
47,물고기자리,71,99,70,99
48,쥐띠,80,89,97,60
48,소띠,75,73,67,54
48,호랑이띠,59,57,58,89
48,토끼띠,92,51,59,46
48,용띠,65,73,79,60
48,뱀띠,81,52,84,62
48,말띠,68,73,69,69
48,양띠,71,99,57,45
48,원숭이띠,65,96,93,59
48,닭띠,93,47,63,93
48,개띠,75,54,55,85
48,돼지띠,70,67,75,72
48,양자리,58,88,69,56
48,황소자리,66,46,75,94
48,쌍둥이자리,83,80,97,75
48,게자리,70,51,79,46
48,사자자리,63,52,50,43
48,처녀자리,69,53,62,92
48,천칭자리,80,68,93,80
48,전갈자리,96,50,87,77
48,사수자리,71,97,54,41
48,염소자리,59,57,91,68
48,물병자리,63,50,71,47
48,물고기자리,57,74,53,50
49,쥐띠,91,72,96,65
49,소띠,86,46,74,83
49,호랑이띠,82,56,72,53
49,토끼띠,66,62,67,68
49,용띠,64,47,89,79
49,뱀띠,94,60,91,58
49,말띠,86,71,85,70
49,양띠,58,50,67,64
49,원숭이띠,63,71,62,81
49,닭띠,88,60,90,91
49,개띠,89,95,51,64
49,돼지띠,77,75,84,90
49,양자리,86,67,86,72
49,황소자리,75,69,67,51
49,쌍둥이자리,56,65,88,54
49,게자리,56,96,99,57
49,사자자리,58,96,80,73
49,처녀자리,77,94,87,54
49,천칭자리,65,51,65,82
49,전갈자리,70,62,84,92
49,사수자리,58,93,64,76
49,염소자리,79,67,61,51
49,물병자리,70,82,70,91
49,물고기자리,77,82,51,85
50,쥐띠,77,81,86,49
50,소띠,91,57,81,74
50,호랑이띠,74,56,81,42
50,토끼띠,60,48,64,78
50,용띠,69,46,83,70
50,뱀띠,55,66,89,52
50,말띠,63,66,95,51
50,양띠,75,48,51,49
50,원숭이띠,92,90,59,89
50,닭띠,62,99,83,95
50,개띠,78,49,73,85
50,돼지띠,97,70,87,46
50,양자리,76,64,70,48
50,황소자리,65,91,77,90
50,쌍둥이자리,95,76,91,60
50,게자리,66,90,85,84
50,사자자리,94,95,72,54
50,처녀자리,97,82,61,64
50,천칭자리,74,91,94,58
50,전갈자리,63,56,96,40
50,사수자리,91,70,99,76
50,염소자리,57,56,88,60
50,물병자리,94,59,90,76
50,물고기자리,61,76,59,61
51,쥐띠,59,60,72,60
51,소띠,65,85,55,92
51,호랑이띠,97,85,96,96
51,토끼띠,76,73,50,56
51,용띠,68,60,94,44
51,뱀띠,77,61,56,86
51,말띠,55,48,74,68
51,양띠,81,55,76,71
51,원숭이띠,79,67,84,64
51,닭띠,61,98,80,90
51,개띠,91,86,98,83
51,돼지띠,69,55,78,44
51,양자리,57,63,51,60
51,황소자리,71,51,54,61
51,쌍둥이자리,65,69,60,86
51,게자리,59,80,55,61
51,사자자리,93,84,80,85
51,처녀자리,56,72,91,50
51,천칭자리,93,72,60,43
51,전갈자리,61,66,63,52
51,사수자리,81,89,85,86
51,염소자리,89,61,92,58
51,물병자리,74,60,56,43
51,물고기자리,80,81,85,93
52,쥐띠,86,54,53,63
52,소띠,55,72,55,58
52,호랑이띠,97,85,88,70
52,토끼띠,67,51,51,53
52,용띠,65,85,68,45
52,뱀띠,85,99,57,59
52,말띠,80,75,81,97
52,양띠,97,61,55,81
52,원숭이띠,89,69,61,63
52,닭띠,79,68,61,68
52,개띠,57,61,78,69
52,돼지띠,71,59,67,76
52,양자리,58,54,98,84
52,황소자리,97,51,55,82
52,쌍둥이자리,77,96,84,66
52,게자리,92,59,85,43
52,사자자리,79,97,83,66
52,처녀자리,89,88,80,76
52,천칭자리,70,75,69,45
52,전갈자리,80,99,95,42
52,사수자리,87,81,83,91
52,염소자리,91,88,89,49
52,물병자리,62,93,78,51
52,물고기자리,65,58,62,48
53,쥐띠,57,72,55,83
53,소띠,82,57,90,49
53,호랑이띠,93,61,70,98
53,토끼띠,59,50,74,75
53,용띠,80,80,70,94
53,뱀띠,72,78,79,98
53,말띠,55,95,94,79
53,양띠,92,78,76,47
53,원숭이띠,81,54,59,76
53,닭띠,92,82,98,46
53,개띠,61,81,99,46
53,돼지띠,73,79,72,96
53,양자리,81,61,74,81
53,황소자리,86,81,88,70
53,쌍둥이자리,57,56,67,65
53,게자리,64,84,88,83
53,사자자리,80,47,75,96
53,처녀자리,76,89,65,43
53,천칭자리,85,62,73,41
53,전갈자리,76,97,69,59
53,사수자리,72,98,81,94
53,염소자리,98,51,64,48
53,물병자리,74,92,78,89
53,물고기자리,75,62,96,66
54,쥐띠,93,86,55,52
54,소띠,83,58,76,87
54,호랑이띠,86,93,83,95
54,토끼띠,78,97,53,72
54,용띠,65,49,69,85
54,뱀띠,87,70,58,89
54,말띠,88,81,51,51
54,양띠,67,98,62,93
54,원숭이띠,58,60,52,69
54,닭띠,58,68,95,52
54,개띠,72,68,79,72
54,돼지띠,80,85,57,83
54,양자리,56,60,73,71
54,황소자리,93,73,61,95
54,쌍둥이자리,85,82,85,62
54,게자리,77,55,66,87
54,사자자리,60,63,51,64
54,처녀자리,58,55,86,89
54,천칭자리,68,99,64,81
54,전갈자리,69,88,63,57
54,사수자리,96,71,82,41
54,염소자리,98,45,80,98
54,물병자리,63,86,61,78
54,물고기자리,55,59,66,78
55,쥐띠,74,90,95,81
55,소띠,72,72,74,94
55,호랑이띠,77,74,66,53
55,토끼띠,84,64,93,73
55,용띠,94,70,87,46
55,뱀띠,55,77,92,93
55,말띠,78,80,91,78
55,양띠,93,63,69,83
55,원숭이띠,61,75,54,61
55,닭띠,72,85,70,95
55,개띠,72,61,91,85
55,돼지띠,96,64,62,49
55,양자리,88,93,65,97
55,황소자리,58,96,88,65
55,쌍둥이자리,97,65,93,48
55,게자리,56,86,81,58
55,사자자리,71,71,75,64
55,처녀자리,57,82,95,76
55,천칭자리,67,66,96,85
55,전갈자리,69,88,84,80
55,사수자리,85,87,72,72
55,염소자리,74,99,60,93
55,물병자리,97,80,61,58
55,물고기자리,61,75,58,87
56,쥐띠,71,91,85,88
56,소띠,66,88,71,81
56,호랑이띠,60,59,72,54
56,토끼띠,74,71,71,63
56,용띠,71,82,68,69
56,뱀띠,62,75,53,95
56,말띠,95,82,87,79
56,양띠,59,75,62,72
56,원숭이띠,62,88,74,73
56,닭띠,74,71,53,95
56,개띠,64,53,62,61
56,돼지띠,81,81,79,49
56,양자리,75,90,61,89
56,황소자리,60,76,71,80
56,쌍둥이자리,66,65,90,43
56,게자리,55,73,67,53
56,사자자리,65,81,98,50
56,처녀자리,86,95,98,89
56,천칭자리,60,53,89,67
56,전갈자리,95,72,75,67
56,사수자리,85,69,50,42
56,염소자리,89,57,96,63
56,물병자리,55,65,98,93
56,물고기자리,88,57,51,83
57,쥐띠,55,85,96,55
57,소띠,69,89,72,59
57,호랑이띠,63,51,74,72
57,토끼띠,92,64,60,44
57,용띠,57,64,68,69
57,뱀띠,88,83,83,61
57,말띠,82,88,58,61
57,양띠,86,67,98,52
57,원숭이띠,65,96,75,41
57,닭띠,69,59,96,48
57,개띠,68,91,51,77
57,돼지띠,87,55,57,63
57,양자리,96,95,52,64
57,황소자리,95,61,99,74
57,쌍둥이자리,94,48,88,43
57,게자리,97,51,91,93
57,사자자리,56,48,94,47
57,처녀자리,81,73,74,47
57,천칭자리,90,61,80,84
57,전갈자리,64,58,94,83
57,사수자리,95,45,69,66
57,염소자리,97,51,92,73
57,물병자리,72,84,88,84
57,물고기자리,63,71,56,72
58,쥐띠,94,52,68,47
58,소띠,61,76,62,78
58,호랑이띠,67,94,66,93
58,토끼띠,88,57,72,85
58,용띠,81,63,60,42
58,뱀띠,90,76,63,84
58,말띠,85,66,65,40
58,양띠,55,87,55,98
58,원숭이띠,62,98,86,82
58,닭띠,86,54,55,89
58,개띠,87,49,96,86
58,돼지띠,61,61,91,54
58,양자리,84,63,66,69
58,황소자리,58,51,61,95
58,쌍둥이자리,57,99,68,63
58,게자리,98,65,77,87
58,사자자리,62,51,98,96
58,처녀자리,57,45,58,82
58,천칭자리,96,55,71,62
58,전갈자리,83,84,67,96
58,사수자리,60,68,71,51
58,염소자리,62,70,75,69
58,물병자리,72,98,74,84
58,물고기자리,85,96,76,81
59,쥐띠,65,52,58,84
59,소띠,58,99,60,46
59,호랑이띠,81,82,80,91
59,토끼띠,91,88,78,51
59,용띠,94,69,99,62
59,뱀띠,94,46,93,96
59,말띠,63,75,81,47
59,양띠,81,73,52,44
59,원숭이띠,71,86,70,40
59,닭띠,98,78,99,87
59,개띠,91,91,86,54
59,돼지띠,97,66,83,73
59,양자리,94,51,77,82
59,황소자리,70,75,72,82
59,쌍둥이자리,98,86,74,49
59,게자리,90,84,53,40
59,사자자리,96,55,82,94
59,처녀자리,85,99,81,95
59,천칭자리,65,49,98,71
59,전갈자리,75,60,71,57
59,사수자리,58,77,64,75
59,염소자리,96,69,75,92
59,물병자리,70,50,79,68
59,물고기자리,91,73,55,94
60,쥐띠,86,73,70,47
60,소띠,86,92,91,41
60,호랑이띠,61,70,76,42
60,토끼띠,90,80,50,92
60,용띠,60,95,88,79
60,뱀띠,95,64,82,75
60,말띠,68,86,92,69
60,양띠,76,68,53,92
60,원숭이띠,69,99,79,61
60,닭띠,90,94,89,78
60,개띠,85,90,92,63
60,돼지띠,83,52,56,88
60,양자리,97,59,50,61
60,황소자리,77,98,90,91
60,쌍둥이자리,73,80,83,63
60,게자리,61,47,60,71
60,사자자리,63,97,95,87
60,처녀자리,81,51,66,79
60,천칭자리,67,57,57,99
60,전갈자리,80,58,79,92
60,사수자리,67,90,71,46
60,염소자리,81,47,90,93
60,물병자리,98,82,57,89
60,물고기자리,83,74,92,77
61,쥐띠,87,53,81,40
61,소띠,88,92,53,75
61,호랑이띠,82,98,87,70
61,토끼띠,87,94,61,84
61,용띠,92,56,96,92
61,뱀띠,63,51,74,82
61,말띠,93,83,70,72
61,양띠,79,71,88,98
61,원숭이띠,70,62,75,61
61,닭띠,73,73,58,48
61,개띠,81,83,94,96
61,돼지띠,87,64,94,75
61,양자리,75,90,97,99
61,황소자리,90,85,63,52
61,쌍둥이자리,68,84,95,58
61,게자리,98,67,93,48
61,사자자리,96,56,82,74
61,처녀자리,95,65,95,47
61,천칭자리,77,80,80,77
61,전갈자리,91,87,95,66
61,사수자리,98,92,84,58
61,염소자리,82,96,50,73
61,물병자리,61,46,74,49
61,물고기자리,58,87,53,52
62,쥐띠,72,93,60,58
62,소띠,98,61,59,93
62,호랑이띠,58,89,68,53
62,토끼띠,89,47,72,92
62,용띠,83,51,89,95
62,뱀띠,98,92,85,95
62,말띠,69,92,91,75
62,양띠,79,60,82,90
62,원숭이띠,73,89,92,43
62,닭띠,79,69,76,90
62,개띠,98,65,85,43
62,돼지띠,55,92,66,52
62,양자리,94,94,78,93
62,황소자리,69,85,95,85
62,쌍둥이자리,96,68,98,77
62,게자리,89,92,88,52
62,사자자리,67,63,78,51
62,처녀자리,98,49,61,51
62,천칭자리,87,52,74,42
62,전갈자리,82,62,85,56
62,사수자리,63,55,87,94
62,염소자리,71,45,71,69
62,물병자리,64,47,59,99
62,물고기자리,75,83,53,89
63,쥐띠,95,84,92,59
63,소띠,86,95,86,75
63,호랑이띠,77,49,95,60
63,토끼띠,88,59,61,73
63,용띠,59,95,82,50
63,뱀띠,81,79,84,65
63,말띠,60,67,64,96
63,양띠,68,87,71,61
63,원숭이띠,78,63,63,88
63,닭띠,94,78,80,75
63,개띠,96,45,57,82
63,돼지띠,77,73,65,97
63,양자리,96,84,89,55
63,황소자리,57,88,70,64
63,쌍둥이자리,62,69,66,74
63,게자리,73,46,83,92
63,사자자리,78,77,82,68
63,처녀자리,86,47,68,97
63,천칭자리,96,57,70,72
63,전갈자리,60,51,60,89
63,사수자리,89,79,50,80
63,염소자리,59,58,92,80
63,물병자리,68,88,77,93
63,물고기자리,61,58,84,93
64,쥐띠,82,86,54,87
64,소띠,98,54,51,69
64,호랑이띠,76,47,55,44
64,토끼띠,58,56,66,75
64,용띠,59,81,64,98
64,뱀띠,71,71,74,68
64,말띠,95,70,77,60
64,양띠,56,69,93,47
64,원숭이띠,89,45,91,86
64,닭띠,94,49,98,87
64,개띠,92,47,94,94
64,돼지띠,59,67,82,46
64,양자리,73,95,93,59
64,황소자리,93,50,68,88
64,쌍둥이자리,83,69,75,92
64,게자리,97,46,80,50
64,사자자리,89,59,58,87
64,처녀자리,80,95,84,58
64,천칭자리,95,54,69,83
64,전갈자리,96,68,50,75
64,사수자리,90,54,57,42
64,염소자리,55,81,88,65
64,물병자리,89,80,55,59
64,물고기자리,68,92,97,97
65,쥐띠,77,58,76,97
65,소띠,96,99,82,49
65,호랑이띠,65,56,64,79
65,토끼띠,71,57,57,51
65,용띠,97,96,86,94
65,뱀띠,58,99,98,99
65,말띠,90,74,91,75
65,양띠,59,63,92,44
65,원숭이띠,71,51,62,86
65,닭띠,92,76,71,62
65,개띠,63,87,91,55
65,돼지띠,61,63,89,44
65,양자리,67,65,81,68
65,황소자리,76,84,92,59
65,쌍둥이자리,92,54,86,76
65,게자리,78,96,70,67
65,사자자리,65,45,70,55
65,처녀자리,69,90,97,81
65,천칭자리,82,62,73,48
65,전갈자리,98,91,71,96
65,사수자리,85,74,78,62
65,염소자리,74,76,85,46
65,물병자리,66,86,88,45
65,물고기자리,72,99,58,97
66,쥐띠,89,57,66,86
66,소띠,95,49,96,44
66,호랑이띠,56,99,82,80
66,토끼띠,56,97,87,77
66,용띠,80,94,87,53
66,뱀띠,57,80,66,74
66,말띠,89,75,91,89
66,양띠,64,68,75,54
66,원숭이띠,92,91,68,48
66,닭띠,84,77,82,45
66,개띠,80,68,82,40
66,돼지띠,97,60,89,83
66,양자리,65,93,82,48
66,황소자리,83,55,61,76
66,쌍둥이자리,91,87,59,87
66,게자리,85,67,52,54
66,사자자리,86,59,54,56
66,처녀자리,78,59,52,82
66,천칭자리,68,78,73,64
66,전갈자리,85,74,52,42
66,사수자리,96,65,56,85
66,염소자리,88,85,67,93
66,물병자리,71,82,84,76
66,물고기자리,66,69,91,64
67,쥐띠,78,82,91,97
67,소띠,59,78,66,64
67,호랑이띠,69,78,75,62
67,토끼띠,77,76,80,96
67,용띠,93,45,82,96
67,뱀띠,63,73,60,54
67,말띠,59,77,91,57
67,양띠,68,54,61,50
67,원숭이띠,78,83,95,92
67,닭띠,62,87,64,66
67,개띠,76,91,57,70
67,돼지띠,98,75,80,53
67,양자리,92,55,91,93
67,황소자리,81,46,65,42
67,쌍둥이자리,63,81,87,50
67,게자리,63,85,82,42
67,사자자리,91,54,53,50
67,처녀자리,71,56,83,65
67,천칭자리,93,81,90,41
67,전갈자리,97,97,68,45
67,사수자리,68,73,88,70
67,염소자리,85,55,64,93
67,물병자리,81,83,59,90
67,물고기자리,92,97,99,51
68,쥐띠,94,87,82,56
68,소띠,65,91,93,61
68,호랑이띠,84,83,87,44
68,토끼띠,69,69,74,48
68,용띠,61,46,62,73
68,뱀띠,87,88,76,92
68,말띠,64,83,56,51
68,양띠,85,84,88,42
68,원숭이띠,89,77,98,47
68,닭띠,60,75,92,48
68,개띠,93,79,50,97
68,돼지띠,98,86,77,73
68,양자리,81,68,52,84
68,황소자리,88,72,64,91
68,쌍둥이자리,85,95,99,64
68,게자리,77,82,97,98
68,사자자리,91,51,77,48
68,처녀자리,71,75,99,54
68,천칭자리,60,63,88,96
68,전갈자리,89,71,66,52
68,사수자리,55,90,97,90
68,염소자리,55,81,83,47
68,물병자리,88,45,74,81
68,물고기자리,68,89,70,66
69,쥐띠,78,51,59,67
69,소띠,96,82,66,56
69,호랑이띠,89,72,86,63
69,토끼띠,94,62,93,65
69,용띠,68,71,85,90
69,뱀띠,90,75,61,63
69,말띠,90,80,80,56
69,양띠,74,81,72,89
69,원숭이띠,80,92,58,94
69,닭띠,97,52,97,54
69,개띠,83,95,94,50
69,돼지띠,61,58,82,65
69,양자리,76,96,85,79
69,황소자리,98,90,53,50
69,쌍둥이자리,79,85,50,91
69,게자리,60,97,59,70
69,사자자리,93,72,55,44
69,처녀자리,71,59,73,45
69,천칭자리,93,47,96,64
69,전갈자리,80,84,91,73
69,사수자리,73,90,88,43
69,염소자리,66,85,81,68
69,물병자리,55,57,92,99
69,물고기자리,88,63,62,42
70,쥐띠,93,77,83,84
70,소띠,69,84,60,83
70,호랑이띠,57,68,65,81
70,토끼띠,55,55,55,57
70,용띠,80,67,92,65
70,뱀띠,80,82,62,73
70,말띠,55,92,95,44
70,양띠,60,80,68,86
70,원숭이띠,90,82,72,62
70,닭띠,72,59,88,52
70,개띠,84,70,86,40
70,돼지띠,71,56,76,72
70,양자리,61,80,54,72
70,황소자리,73,66,57,91
70,쌍둥이자리,87,61,84,92
70,게자리,91,61,94,68
70,사자자리,79,81,80,89
70,처녀자리,70,93,71,89
70,천칭자리,84,88,79,97
70,전갈자리,92,46,80,47
70,사수자리,71,49,74,80
70,염소자리,69,88,94,54
70,물병자리,75,71,72,73
70,물고기자리,89,45,94,93
71,쥐띠,71,60,68,45
71,소띠,80,88,97,92
71,호랑이띠,76,49,85,99
71,토끼띠,66,75,70,62
71,용띠,68,81,67,51
71,뱀띠,98,57,81,87
71,말띠,67,60,97,55
71,양띠,71,58,64,52
71,원숭이띠,70,98,89,62
71,닭띠,64,94,56,47
