id,sentence
396,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
397,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
398,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
399,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
400,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
401,생각보다 당신의 가능성은 훨씬 더 넓습니다.
402,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
403,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
404,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
405,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
406,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
407,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
408,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
409,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
410,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
411,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
412,생각보다 당신의 가능성은 훨씬 더 넓습니다.
413,생각보다 당신의 가능성은 훨씬 더 넓습니다.
414,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
415,생각보다 당신의 가능성은 훨씬 더 넓습니다.
416,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
417,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
418,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
419,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
420,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
421,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
422,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
423,생각보다 당신의 가능성은 훨씬 더 넓습니다.
424,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
425,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
426,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
427,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
428,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
429,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
430,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
431,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
432,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
433,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
434,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
435,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
436,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
437,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
438,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
439,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
440,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
441,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
442,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
443,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
444,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
445,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
446,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
447,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
448,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
449,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
450,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
451,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
452,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
453,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
454,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
455,생각보다 당신의 가능성은 훨씬 더 넓습니다.
456,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
457,생각보다 당신의 가능성은 훨씬 더 넓습니다.
458,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
459,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
460,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
461,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
462,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
463,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
464,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
465,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
466,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
467,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
468,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
469,생각보다 당신의 가능성은 훨씬 더 넓습니다.
470,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
471,생각보다 당신의 가능성은 훨씬 더 넓습니다.
472,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
473,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
474,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
475,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
476,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
477,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
478,생각보다 당신의 가능성은 훨씬 더 넓습니다.
479,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
480,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
481,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
482,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
483,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
484,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
485,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
486,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
487,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
488,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
489,생각보다 당신의 가능성은 훨씬 더 넓습니다.
490,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
491,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
492,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
493,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
494,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
495,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
496,생각보다 당신의 가능성은 훨씬 더 넓습니다.
497,생각보다 당신의 가능성은 훨씬 더 넓습니다.
498,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
499,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
500,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
501,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
502,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
503,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
504,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
505,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
506,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
507,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
508,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
509,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
510,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
511,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
512,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
513,생각보다 당신의 가능성은 훨씬 더 넓습니다.
514,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
515,생각보다 당신의 가능성은 훨씬 더 넓습니다.
516,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
517,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
518,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
519,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
520,생각보다 당신의 가능성은 훨씬 더 넓습니다.
521,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
522,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
523,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
524,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
525,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
526,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
527,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
528,생각보다 당신의 가능성은 훨씬 더 넓습니다.
529,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
530,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
531,지금의 작은 노력도 결국 의미 있는 결과로 이어질 수 있습니다.
532,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
533,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
534,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
535,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
536,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
537,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
538,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
539,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
540,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
541,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
542,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
543,생각보다 당신의 가능성은 훨씬 더 넓습니다.
544,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
545,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
546,오늘은 스스로에게 조금 더 친절해져도 괜찮은 하루입니다.
547,생각보다 당신의 가능성은 훨씬 더 넓습니다.
548,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
549,생각보다 당신의 가능성은 훨씬 더 넓습니다.
550,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
551,지금의 고민도 시간이 지나면 하나의 경험이 됩니다.
552,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
553,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
554,생각보다 당신의 가능성은 훨씬 더 넓습니다.
555,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
556,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
557,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
558,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
559,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
560,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
561,잠시 쉬어가는 시간도 다음 도약을 위한 준비가 됩니다.
562,천천히 가더라도 방향이 맞다면 충분히 잘 가고 있는 것입니다.
563,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
564,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
565,당신이 해온 노력은 분명 어딘가에서 쌓이고 있습니다.
566,누군가에게 건넨 따뜻한 말이 결국 당신에게도 돌아옵니다.
567,오늘 하루는 스스로를 믿어보는 연습을 해보세요.
568,오늘 만나는 작은 행운이 하루의 분위기를 바꿀 수 있습니다.
