id,zodiac,item
82,사수자리,작은 지도
82,염소자리,달 모양 귀걸이
82,물병자리,실크 스카프
82,물고기자리,줄무늬 양말
83,양자리,나무 빗
83,황소자리,금색 열쇠고리
83,쌍둥이자리,작은 수첩
83,게자리,작은 거북이 인형
83,사자자리,별 모양 스티커
83,처녀자리,로즈쿼츠
83,천칭자리,나무 빗
83,전갈자리,나비 모양 핀
83,사수자리,금색 열쇠고리
83,염소자리,실크 스카프
83,물병자리,흑요석
83,물고기자리,실크 스카프
84,양자리,작은 수첩
84,황소자리,자수정
84,쌍둥이자리,향초
84,게자리,노란 메모지
84,사자자리,작은 거북이 인형
84,처녀자리,가죽 지갑
84,천칭자리,흰색 손수건
84,전갈자리,자수정
84,사수자리,대나무 칫솔
84,염소자리,작은 수첩
84,물병자리,초록 우산
84,물고기자리,작은 수첩
85,양자리,별자리 카드
85,황소자리,작은 지도
85,쌍둥이자리,네잎클로버
85,게자리,흰 조약돌
85,사자자리,라벤더 향주머니
85,처녀자리,초록 우산
85,천칭자리,작은 거북이 인형
85,전갈자리,흰 조약돌
85,사수자리,민트사탕
85,염소자리,나무 빗
85,물병자리,별자리 카드
85,물고기자리,책갈피
86,양자리,금색 열쇠고리
86,황소자리,수정 팔찌
86,쌍둥이자리,파란 볼펜
86,게자리,조개껍데기
86,사자자리,로즈쿼츠
86,처녀자리,작은 거북이 인형
86,천칭자리,자수정
86,전갈자리,네잎클로버
86,사수자리,가죽 지갑
86,염소자리,나무 연필
86,물병자리,유리구슬
86,물고기자리,로즈쿼츠
87,양자리,네잎클로버
87,황소자리,작은 지도
87,쌍둥이자리,호안석
87,게자리,작은 거북이 인형
87,사자자리,노란 메모지
87,처녀자리,별 모양 스티커
87,천칭자리,흰색 손수건
87,전갈자리,나무 빗
87,사수자리,라벤더 향주머니
87,염소자리,빨간 실
87,물병자리,초록 식물
87,물고기자리,별 모양 스티커
88,양자리,나무 연필
88,황소자리,작은 거북이 인형
88,쌍둥이자리,향초
88,게자리,자수정
88,사자자리,청금석
88,처녀자리,파란 돌
88,천칭자리,은색 동전
88,전갈자리,향초
88,사수자리,작은 수첩
88,염소자리,파란 돌
88,물병자리,라벤더 향주머니
88,물고기자리,흰 조약돌
89,양자리,줄무늬 양말
89,황소자리,흑요석
89,쌍둥이자리,파란 볼펜
89,게자리,노란 메모지
89,사자자리,수정 팔찌
89,처녀자리,파란 돌
89,천칭자리,은색 동전
89,전갈자리,별 모양 스티커
89,사수자리,별 모양 스티커
89,염소자리,천연 비누
89,물병자리,나무 빗
89,물고기자리,가죽 지갑
90,양자리,민트사탕
90,황소자리,가죽 지갑
90,쌍둥이자리,빨간 실
90,게자리,책갈피
90,사자자리,별 모양 스티커
90,처녀자리,나무 빗
90,천칭자리,초록 우산
90,전갈자리,민트사탕
90,사수자리,작은 지도
90,염소자리,은색 동전
90,물병자리,천연 비누
90,물고기자리,실크 스카프
91,양자리,라벤더 향주머니
91,황소자리,줄무늬 양말
91,쌍둥이자리,은색 동전
91,게자리,대나무 칫솔
91,사자자리,호안석
91,처녀자리,작은 지도
91,천칭자리,수정 팔찌
91,전갈자리,작은 수첩
91,사수자리,청금석
91,염소자리,작은 수첩
91,물병자리,달 모양 귀걸이
91,물고기자리,작은 수첩
92,양자리,나무 빗
92,황소자리,달 모양 귀걸이
92,쌍둥이자리,파란 돌
92,게자리,별 모양 스티커
92,사자자리,별자리 카드
92,처녀자리,유리구슬
92,천칭자리,수정 팔찌
92,전갈자리,나무 연필
92,사수자리,빨간 실
92,염소자리,나무 연필
92,물병자리,작은 거울
92,물고기자리,민트사탕
93,양자리,흰색 손수건
93,황소자리,라벤더 향주머니
93,쌍둥이자리,초록 식물
93,게자리,흰 조약돌
93,사자자리,가죽 지갑
93,처녀자리,자수정
93,천칭자리,가죽 지갑
93,전갈자리,실크 스카프
93,사수자리,민트사탕
93,염소자리,흑요석
93,물병자리,초록 식물
93,물고기자리,가죽 지갑
94,양자리,흰 조약돌
94,황소자리,대나무 칫솔
94,쌍둥이자리,초록 우산
94,게자리,청금석
94,사자자리,작은 거울
94,처녀자리,천연 비누
94,천칭자리,줄무늬 양말
94,전갈자리,조개껍데기
94,사수자리,라벤더 향주머니
94,염소자리,유리구슬
94,물병자리,초록 식물
94,물고기자리,네잎클로버
95,양자리,작은 수첩
95,황소자리,별 모양 스티커
95,쌍둥이자리,작은 거북이 인형
95,게자리,파란 볼펜
95,사자자리,은색 동전
95,처녀자리,실크 스카프
95,천칭자리,조개껍데기
95,전갈자리,흰 조약돌
95,사수자리,나무 연필
95,염소자리,호안석
95,물병자리,청금석
95,물고기자리,별자리 카드
96,양자리,은반지
96,황소자리,작은 거울
96,쌍둥이자리,민트사탕
96,게자리,나무 빗
96,사자자리,나무 연필
96,처녀자리,작은 지도
96,천칭자리,작은 수첩
96,전갈자리,노란 메모지
96,사수자리,흑요석
96,염소자리,자수정
96,물병자리,은반지
96,물고기자리,별자리 카드
97,양자리,별자리 카드
97,황소자리,은색 동전
97,쌍둥이자리,초록 식물
97,게자리,금색 열쇠고리
97,사자자리,작은 수첩
97,처녀자리,흰색 손수건
97,천칭자리,네잎클로버
97,전갈자리,네잎클로버
97,사수자리,로즈쿼츠
97,염소자리,호안석
97,물병자리,로즈쿼츠
97,물고기자리,청금석
98,양자리,호안석
98,황소자리,자수정
98,쌍둥이자리,나침반
98,게자리,금색 열쇠고리
98,사자자리,유리구슬
98,처녀자리,대나무 칫솔
98,천칭자리,금색 열쇠고리
98,전갈자리,흑요석
98,사수자리,별자리 카드
98,염소자리,책갈피
98,물병자리,금색 열쇠고리
98,물고기자리,은반지
99,양자리,흑요석
99,황소자리,금색 열쇠고리
99,쌍둥이자리,작은 거북이 인형
99,게자리,흰 조약돌
99,사자자리,청금석
99,처녀자리,나침반
99,천칭자리,초록 식물
99,전갈자리,호안석
99,사수자리,대나무 칫솔
99,염소자리,유리구슬
99,물병자리,초록 식물
99,물고기자리,민트사탕
100,양자리,나무 빗
100,황소자리,네잎클로버
100,쌍둥이자리,은색 동전
100,게자리,작은 수첩
100,사자자리,은색 동전
100,처녀자리,노란 메모지
100,천칭자리,별자리 카드
100,전갈자리,별 모양 스티커
100,사수자리,작은 거울
100,염소자리,흰색 손수건
100,물병자리,은색 동전
100,물고기자리,별자리 카드
101,양자리,줄무늬 양말
101,황소자리,은반지
101,쌍둥이자리,별자리 카드
101,게자리,대나무 칫솔
101,사자자리,빨간 실
101,처녀자리,노란 메모지
101,천칭자리,실크 스카프
101,전갈자리,금색 열쇠고리
101,사수자리,작은 거북이 인형
101,염소자리,조개껍데기
101,물병자리,민트사탕
101,물고기자리,별 모양 스티커
102,양자리,나비 모양 핀
102,황소자리,작은 거북이 인형
102,쌍둥이자리,금색 열쇠고리
102,게자리,나비 모양 핀
102,사자자리,빨간 실
102,처녀자리,나침반
102,천칭자리,청금석
102,전갈자리,나비 모양 핀
102,사수자리,라벤더 향주머니
102,염소자리,자수정
102,물병자리,은색 동전
102,물고기자리,로즈쿼츠
103,양자리,나비 모양 핀
103,황소자리,은색 동전
103,쌍둥이자리,실크 스카프
103,게자리,나무 연필
103,사자자리,자수정
103,처녀자리,흑요석
103,천칭자리,네잎클로버
103,전갈자리,초록 식물
103,사수자리,나무 빗
103,염소자리,작은 지도
103,물병자리,작은 거울
103,물고기자리,은색 동전
104,양자리,대나무 칫솔
104,황소자리,자수정
104,쌍둥이자리,책갈피
104,게자리,책갈피
104,사자자리,빨간 실
104,처녀자리,흰색 손수건
104,천칭자리,책갈피
104,전갈자리,작은 수첩
104,사수자리,실크 스카프
104,염소자리,별자리 카드
104,물병자리,초록 식물
104,물고기자리,라벤더 향주머니
105,양자리,민트사탕
105,황소자리,작은 지도
105,쌍둥이자리,초록 식물
105,게자리,나비 모양 핀
105,사자자리,로즈쿼츠
105,처녀자리,천연 비누
105,천칭자리,천연 비누
105,전갈자리,금색 열쇠고리
105,사수자리,수정 팔찌
105,염소자리,네잎클로버
105,물병자리,나비 모양 핀
105,물고기자리,달 모양 귀걸이
106,양자리,작은 수첩
106,황소자리,실크 스카프
106,쌍둥이자리,민트사탕
106,게자리,작은 거울
106,사자자리,자수정
106,처녀자리,빨간 실
106,천칭자리,빨간 실
106,전갈자리,책갈피
106,사수자리,대나무 칫솔
106,염소자리,대나무 칫솔
106,물병자리,초록 우산
106,물고기자리,네잎클로버
107,양자리,호안석
107,황소자리,작은 거북이 인형
107,쌍둥이자리,천연 비누
107,게자리,가죽 지갑
107,사자자리,줄무늬 양말
107,처녀자리,작은 지도
107,천칭자리,가죽 지갑
107,전갈자리,유리구슬
107,사수자리,작은 수첩
107,염소자리,파란 돌
107,물병자리,호안석
107,물고기자리,나비 모양 핀
108,양자리,나비 모양 핀
108,황소자리,은반지
108,쌍둥이자리,가죽 지갑
108,게자리,작은 지도
108,사자자리,빨간 실
108,처녀자리,나무 연필
108,천칭자리,향초
108,전갈자리,흰색 손수건
108,사수자리,자수정
108,염소자리,흰색 손수건
108,물병자리,별자리 카드
108,물고기자리,작은 거울
109,양자리,대나무 칫솔
109,황소자리,네잎클로버
109,쌍둥이자리,실크 스카프
109,게자리,노란 메모지
109,사자자리,초록 식물
109,처녀자리,빨간 실
109,천칭자리,금색 열쇠고리
109,전갈자리,라벤더 향주머니
109,사수자리,민트사탕
109,염소자리,금색 열쇠고리
109,물병자리,민트사탕
109,물고기자리,별 모양 스티커
110,양자리,흰색 손수건
110,황소자리,은반지
110,쌍둥이자리,네잎클로버
110,게자리,로즈쿼츠
110,사자자리,책갈피
110,처녀자리,청금석
110,천칭자리,빨간 실
110,전갈자리,초록 우산
110,사수자리,초록 식물
110,염소자리,실크 스카프
110,물병자리,자수정
110,물고기자리,청금석
111,양자리,나비 모양 핀
111,황소자리,별자리 카드
111,쌍둥이자리,민트사탕
111,게자리,향초
111,사자자리,작은 지도
111,처녀자리,노란 메모지
111,천칭자리,나무 연필
111,전갈자리,네잎클로버
111,사수자리,파란 돌
111,염소자리,네잎클로버
111,물병자리,나무 빗
111,물고기자리,별 모양 스티커
112,양자리,나비 모양 핀
112,황소자리,호안석
112,쌍둥이자리,작은 수첩
112,게자리,초록 우산
112,사자자리,초록 식물
112,처녀자리,민트사탕
112,천칭자리,작은 수첩
112,전갈자리,민트사탕
112,사수자리,실크 스카프
112,염소자리,파란 볼펜
112,물병자리,흰 조약돌
112,물고기자리,별자리 카드
113,양자리,작은 거북이 인형
113,황소자리,노란 메모지
113,쌍둥이자리,민트사탕
113,게자리,민트사탕
113,사자자리,수정 팔찌
113,처녀자리,라벤더 향주머니
113,천칭자리,은색 동전
113,전갈자리,은색 동전
113,사수자리,향초
113,염소자리,민트사탕
113,물병자리,로즈쿼츠
113,물고기자리,작은 거북이 인형
114,양자리,수정 팔찌
114,황소자리,네잎클로버
114,쌍둥이자리,흰 조약돌
114,게자리,파란 볼펜
114,사자자리,흑요석
114,처녀자리,흑요석
114,천칭자리,대나무 칫솔
114,전갈자리,민트사탕
114,사수자리,은색 동전
114,염소자리,빨간 실
114,물병자리,나무 연필
114,물고기자리,별자리 카드
115,양자리,책갈피
115,황소자리,초록 우산
115,쌍둥이자리,작은 지도
115,게자리,자수정
115,사자자리,은반지
115,처녀자리,네잎클로버
115,천칭자리,작은 거울
115,전갈자리,노란 메모지
115,사수자리,노란 메모지
115,염소자리,청금석
115,물병자리,대나무 칫솔
115,물고기자리,금색 열쇠고리
116,양자리,흑요석
116,황소자리,흑요석
116,쌍둥이자리,수정 팔찌
116,게자리,초록 우산
116,사자자리,책갈피
116,처녀자리,파란 돌
116,천칭자리,나무 빗
116,전갈자리,초록 식물
116,사수자리,줄무늬 양말
116,염소자리,실크 스카프
116,물병자리,별자리 카드
116,물고기자리,나비 모양 핀
117,양자리,작은 거북이 인형
117,황소자리,라벤더 향주머니
117,쌍둥이자리,네잎클로버
117,게자리,별 모양 스티커
117,사자자리,흰색 손수건
117,처녀자리,파란 볼펜
117,천칭자리,흰 조약돌
117,전갈자리,로즈쿼츠
117,사수자리,네잎클로버
117,염소자리,라벤더 향주머니
117,물병자리,조개껍데기
117,물고기자리,나무 연필
118,양자리,빨간 실
118,황소자리,향초
118,쌍둥이자리,초록 식물
118,게자리,나무 연필
118,사자자리,초록 식물
118,처녀자리,별자리 카드
118,천칭자리,호안석
118,전갈자리,달 모양 귀걸이
118,사수자리,별자리 카드
118,염소자리,작은 거북이 인형
118,물병자리,호안석
118,물고기자리,초록 우산
119,양자리,유리구슬
119,황소자리,자수정
119,쌍둥이자리,줄무늬 양말
119,게자리,나침반
119,사자자리,실크 스카프
119,처녀자리,금색 열쇠고리
119,천칭자리,작은 수첩
119,전갈자리,나무 연필
119,사수자리,유리구슬
119,염소자리,네잎클로버
119,물병자리,파란 볼펜
